"Type","Time"
"Coffee","1.51774371290214"
"Coffee","4.44038502282264"
"Coffee","6.35144989494905"
"Coffee","8.47379904710969"
"Coffee","12.9655945170923"
"Coffee","7.94529398407768"
"Coffee","8.55682943575364"
"Coffee","5.18259663335064"
"Coffee","6.47937168058301"
"Coffee","7.04504350714454"
"Coffee","1.51774371290214"
"Coffee","4.44038502282264"
"Coffee","6.35144989494905"
"Coffee","8.47379904710969"
"Coffee","12.9655945170923"
"Coffee","7.94529398407768"
"Coffee","8.55682943575364"
"Coffee","5.18259663335064"
"Coffee","6.47937168058301"
"Coffee","7.04504350714454"
"Coffee","1.51774371290214"
"Coffee","4.44038502282264"
"Coffee","6.35144989494905"
"Coffee","8.47379904710969"
"Coffee","12.9655945170923"
"Coffee","7.94529398407768"
"Coffee","8.55682943575364"
"Coffee","5.18259663335064"
"Coffee","6.47937168058301"
"Coffee","7.04504350714454"
"Coffee","1.51774371290214"
"Coffee","4.44038502282264"
"Coffee","6.35144989494905"
"Coffee","8.47379904710969"
"Coffee","12.9655945170923"
"Coffee","7.94529398407768"
"Coffee","8.55682943575364"
"Coffee","5.18259663335064"
"Coffee","6.47937168058301"
"Coffee","7.04504350714454"
"Coffee","1.51774371290214"
"Coffee","4.44038502282264"
"Coffee","6.35144989494905"
"Coffee","8.47379904710969"
"Coffee","12.9655945170923"
"Coffee","7.94529398407768"
"Coffee","8.55682943575364"
"Coffee","5.18259663335064"
"Coffee","6.47937168058301"
"Coffee","7.04504350714454"
"Coffee","1.51774371290214"
"Coffee","4.44038502282264"
"Coffee","6.35144989494905"
"Coffee","8.47379904710969"
"Coffee","12.9655945170923"
"Coffee","7.94529398407768"
"Coffee","8.55682943575364"
"Coffee","5.18259663335064"
"Coffee","6.47937168058301"
"Coffee","7.04504350714454"
"Coffee","1.51774371290214"
"Coffee","4.44038502282264"
"Coffee","6.35144989494905"
"Coffee","8.47379904710969"
"Coffee","12.9655945170923"
"Coffee","7.94529398407768"
"Coffee","8.55682943575364"
"Coffee","5.18259663335064"
"Coffee","6.47937168058301"
"Coffee","7.04504350714454"
"Coffee","1.51774371290214"
"Coffee","4.44038502282264"
"Coffee","6.35144989494905"
"Coffee","8.47379904710969"
"Coffee","12.9655945170923"
"Coffee","7.94529398407768"
"Coffee","8.55682943575364"
"Coffee","5.18259663335064"
"Coffee","6.47937168058301"
"Coffee","7.04504350714454"
"Coffee","1.51774371290214"
"Coffee","4.44038502282264"
"Coffee","6.35144989494905"
"Coffee","8.47379904710969"
"Coffee","12.9655945170923"
"Coffee","7.94529398407768"
"Coffee","8.55682943575364"
"Coffee","5.18259663335064"
"Coffee","6.47937168058301"
"Coffee","7.04504350714454"
"Coffee","1.51774371290214"
"Coffee","4.44038502282264"
"Coffee","6.35144989494905"
"Coffee","8.47379904710969"
"Coffee","12.9655945170923"
"Coffee","7.94529398407768"
"Coffee","8.55682943575364"
"Coffee","5.18259663335064"
"Coffee","6.47937168058301"
"Coffee","7.46812692849696"
"Coffee","8.3249329663297"
"Coffee","6.20401131005955"
"Coffee","11.8741898279502"
"Coffee","4.91105023611875"
"Coffee","5.34812345905015"
"Coffee","6.40296121725603"
"Coffee","10.7777041658015"
"Coffee","9.50032516812284"
"Coffee","9.78700343411527"
"Coffee","7.46812692849696"
"Coffee","8.3249329663297"
"Coffee","6.20401131005955"
"Coffee","11.8741898279502"
"Coffee","4.91105023611875"
"Coffee","5.34812345905015"
"Coffee","6.40296121725603"
"Coffee","10.7777041658015"
"Coffee","9.50032516812284"
"Coffee","9.78700343411527"
"Coffee","7.46812692849696"
"Coffee","8.3249329663297"
"Coffee","6.20401131005955"
"Coffee","11.8741898279502"
"Coffee","4.91105023611875"
"Coffee","5.34812345905015"
"Coffee","6.40296121725603"
"Coffee","10.7777041658015"
"Coffee","9.50032516812284"
"Coffee","9.78700343411527"
"Coffee","7.46812692849696"
"Coffee","8.3249329663297"
"Coffee","6.20401131005955"
"Coffee","11.8741898279502"
"Coffee","4.91105023611875"
"Coffee","5.34812345905015"
"Coffee","6.40296121725603"
"Coffee","10.7777041658015"
"Coffee","9.50032516812284"
"Coffee","9.78700343411527"
"Coffee","7.46812692849696"
"Coffee","8.3249329663297"
"Coffee","6.20401131005955"
"Coffee","11.8741898279502"
"Coffee","4.91105023611875"
"Coffee","5.34812345905015"
"Coffee","6.40296121725603"
"Coffee","10.7777041658015"
"Coffee","9.50032516812284"
"Coffee","9.78700343411527"
"Coffee","7.46812692849696"
"Coffee","8.3249329663297"
"Coffee","6.20401131005955"
"Coffee","11.8741898279502"
"Coffee","4.91105023611875"
"Coffee","5.34812345905015"
"Coffee","6.40296121725603"
"Coffee","10.7777041658015"
"Coffee","9.50032516812284"
"Coffee","9.78700343411527"
"Coffee","7.46812692849696"
"Coffee","8.3249329663297"
"Coffee","6.20401131005955"
"Coffee","11.8741898279502"
"Coffee","4.91105023611875"
"Coffee","5.34812345905015"
"Coffee","6.40296121725603"
"Coffee","10.7777041658015"
"Coffee","9.50032516812284"
"Coffee","9.78700343411527"
"Coffee","7.46812692849696"
"Coffee","8.3249329663297"
"Coffee","6.20401131005955"
"Coffee","11.8741898279502"
"Coffee","4.91105023611875"
"Coffee","5.34812345905015"
"Coffee","6.40296121725603"
"Coffee","10.7777041658015"
"Coffee","9.50032516812284"
"Coffee","9.78700343411527"
"Coffee","7.46812692849696"
"Coffee","8.3249329663297"
"Coffee","6.20401131005955"
"Coffee","11.8741898279502"
"Coffee","4.91105023611875"
"Coffee","5.34812345905015"
"Coffee","6.40296121725603"
"Coffee","10.7777041658015"
"Coffee","9.50032516812284"
"Coffee","9.78700343411527"
"Coffee","7.46812692849696"
"Coffee","8.3249329663297"
"Coffee","6.20401131005955"
"Coffee","11.8741898279502"
"Coffee","4.91105023611875"
"Coffee","5.34812345905015"
"Coffee","6.40296121725603"
"Coffee","10.7777041658015"
"Coffee","9.50032516812284"
"Coffee","9.78700343411527"
"Coffee","5.81627521529906"
"Coffee","0.372390661938267"
"Coffee","10.9623790897804"
"Coffee","2.95652887709676"
"Coffee","6.03678924954387"
"Coffee","3.89435045878733"
"Coffee","4.12203934401086"
"Coffee","5.24854323018263"
"Coffee","11.058743659319"
"Coffee","9.97765941160896"
"Coffee","5.81627521529906"
"Coffee","0.372390661938267"
"Coffee","10.9623790897804"
"Coffee","2.95652887709676"
"Coffee","6.03678924954387"
"Coffee","3.89435045878733"
"Coffee","4.12203934401086"
"Coffee","5.24854323018263"
"Coffee","11.058743659319"
"Coffee","9.97765941160896"
"Coffee","5.81627521529906"
"Coffee","0.372390661938267"
"Coffee","10.9623790897804"
"Coffee","2.95652887709676"
"Coffee","6.03678924954387"
"Coffee","3.89435045878733"
"Coffee","4.12203934401086"
"Coffee","5.24854323018263"
"Coffee","11.058743659319"
"Coffee","9.97765941160896"
"Coffee","5.81627521529906"
"Coffee","0.372390661938267"
"Coffee","10.9623790897804"
"Coffee","2.95652887709676"
"Coffee","6.03678924954387"
"Coffee","3.89435045878733"
"Coffee","4.12203934401086"
"Coffee","5.24854323018263"
"Coffee","11.058743659319"
"Coffee","9.97765941160896"
"Coffee","5.81627521529906"
"Coffee","0.372390661938267"
"Coffee","10.9623790897804"
"Coffee","2.95652887709676"
"Coffee","6.03678924954387"
"Coffee","3.89435045878733"
"Coffee","4.12203934401086"
"Coffee","5.24854323018263"
"Coffee","11.058743659319"
"Coffee","9.97765941160896"
"Coffee","5.81627521529906"
"Coffee","0.372390661938267"
"Coffee","10.9623790897804"
"Coffee","2.95652887709676"
"Coffee","6.03678924954387"
"Coffee","3.89435045878733"
"Coffee","4.12203934401086"
"Coffee","5.24854323018263"
"Coffee","11.058743659319"
"Coffee","9.97765941160896"
"Coffee","5.81627521529906"
"Coffee","0.372390661938267"
"Coffee","10.9623790897804"
"Coffee","2.95652887709676"
"Coffee","6.03678924954387"
"Coffee","3.89435045878733"
"Coffee","4.12203934401086"
"Coffee","5.24854323018263"
"Coffee","11.058743659319"
"Coffee","9.97765941160896"
"Coffee","5.81627521529906"
"Coffee","0.372390661938267"
"Coffee","10.9623790897804"
"Coffee","2.95652887709676"
"Coffee","6.03678924954387"
"Coffee","3.89435045878733"
"Coffee","4.12203934401086"
"Coffee","5.24854323018263"
"Coffee","11.058743659319"
"Coffee","9.97765941160896"
"Coffee","5.81627521529906"
"Coffee","0.372390661938267"
"Coffee","10.9623790897804"
"Coffee","2.95652887709676"
"Coffee","6.03678924954387"
"Coffee","3.89435045878733"
"Coffee","4.12203934401086"
"Coffee","5.24854323018263"
"Coffee","11.058743659319"
"Coffee","9.97765941160896"
"Coffee","5.81627521529906"
"Coffee","0.372390661938267"
"Coffee","10.9623790897804"
"Coffee","2.95652887709676"
"Coffee","6.03678924954387"
"Coffee","3.89435045878733"
"Coffee","4.12203934401086"
"Coffee","5.24854323018263"
"Coffee","11.058743659319"
"Coffee","9.97765941160896"
"Coffee","12.7409469262753"
"Coffee","7.12913610780807"
"Coffee","17.204564718527"
"Coffee","13.2382248773017"
"Coffee","12.2027870231175"
"Coffee","3.27420628619836"
"Coffee","10.6860580053165"
"Coffee","14.9971586645699"
"Coffee","12.951123422299"
"Coffee","7.45790448177601"
"Coffee","12.7409469262753"
"Coffee","7.12913610780807"
"Coffee","17.204564718527"
"Coffee","13.2382248773017"
"Coffee","12.2027870231175"
"Coffee","3.27420628619836"
"Coffee","10.6860580053165"
"Coffee","14.9971586645699"
"Coffee","12.951123422299"
"Coffee","7.45790448177601"
"Coffee","12.7409469262753"
"Coffee","7.12913610780807"
"Coffee","17.204564718527"
"Coffee","13.2382248773017"
"Coffee","12.2027870231175"
"Coffee","3.27420628619836"
"Coffee","10.6860580053165"
"Coffee","14.9971586645699"
"Coffee","12.951123422299"
"Coffee","7.45790448177601"
"Coffee","12.7409469262753"
"Coffee","7.12913610780807"
"Coffee","17.204564718527"
"Coffee","13.2382248773017"
"Coffee","12.2027870231175"
"Coffee","3.27420628619836"
"Coffee","10.6860580053165"
"Coffee","14.9971586645699"
"Coffee","12.951123422299"
"Coffee","7.45790448177601"
"Coffee","12.7409469262753"
"Coffee","7.12913610780807"
"Coffee","17.204564718527"
"Coffee","13.2382248773017"
"Coffee","12.2027870231175"
"Coffee","3.27420628619836"
"Coffee","10.6860580053165"
"Coffee","14.9971586645699"
"Coffee","12.951123422299"
"Coffee","7.45790448177601"
"Coffee","12.7409469262753"
"Coffee","7.12913610780807"
"Coffee","17.204564718527"
"Coffee","13.2382248773017"
"Coffee","12.2027870231175"
"Coffee","3.27420628619836"
"Coffee","10.6860580053165"
"Coffee","14.9971586645699"
"Coffee","12.951123422299"
"Coffee","7.45790448177601"
"Coffee","12.7409469262753"
"Coffee","7.12913610780807"
"Coffee","17.204564718527"
"Coffee","13.2382248773017"
"Coffee","12.2027870231175"
"Coffee","3.27420628619836"
"Coffee","10.6860580053165"
"Coffee","14.9971586645699"
"Coffee","12.951123422299"
"Coffee","7.45790448177601"
"Coffee","12.7409469262753"
"Coffee","7.12913610780807"
"Coffee","17.204564718527"
"Coffee","13.2382248773017"
"Coffee","12.2027870231175"
"Coffee","3.27420628619836"
"Coffee","10.6860580053165"
"Coffee","14.9971586645699"
"Coffee","12.951123422299"
"Coffee","7.45790448177601"
"Coffee","12.7409469262753"
"Coffee","7.12913610780807"
"Coffee","17.204564718527"
"Coffee","13.2382248773017"
"Coffee","12.2027870231175"
"Coffee","3.27420628619836"
"Coffee","10.6860580053165"
"Coffee","14.9971586645699"
"Coffee","12.951123422299"
"Coffee","7.45790448177601"
"Coffee","12.7409469262753"
"Coffee","7.12913610780807"
"Coffee","17.204564718527"
"Coffee","13.2382248773017"
"Coffee","12.2027870231175"
"Coffee","3.27420628619836"
"Coffee","10.6860580053165"
"Coffee","14.9971586645699"
"Coffee","12.951123422299"
"Coffee","7.45790448177601"
"Coffee","10.4226496796124"
"Coffee","16.1399798793489"
"Coffee","10.7331566727358"
"Coffee","6.28418066246431"
"Coffee","8.90169571287423"
"Coffee","8.60961840220962"
"Coffee","14.7752715577735"
"Coffee","12.5827630874872"
"Coffee","3.44191311709033"
"Coffee","6.69908226267753"
"Coffee","10.4226496796124"
"Coffee","16.1399798793489"
"Coffee","10.7331566727358"
"Coffee","6.28418066246431"
"Coffee","8.90169571287423"
"Coffee","8.60961840220962"
"Coffee","14.7752715577735"
"Coffee","12.5827630874872"
"Coffee","3.44191311709033"
"Coffee","6.69908226267753"
"Coffee","10.4226496796124"
"Coffee","16.1399798793489"
"Coffee","10.7331566727358"
"Coffee","6.28418066246431"
"Coffee","8.90169571287423"
"Coffee","8.60961840220962"
"Coffee","14.7752715577735"
"Coffee","12.5827630874872"
"Coffee","3.44191311709033"
"Coffee","6.69908226267753"
"Coffee","10.4226496796124"
"Coffee","16.1399798793489"
"Coffee","10.7331566727358"
"Coffee","6.28418066246431"
"Coffee","8.90169571287423"
"Coffee","8.60961840220962"
"Coffee","14.7752715577735"
"Coffee","12.5827630874872"
"Coffee","3.44191311709033"
"Coffee","6.69908226267753"
"Coffee","10.4226496796124"
"Coffee","16.1399798793489"
"Coffee","10.7331566727358"
"Coffee","6.28418066246431"
"Coffee","8.90169571287423"
"Coffee","8.60961840220962"
"Coffee","14.7752715577735"
"Coffee","12.5827630874872"
"Coffee","3.44191311709033"
"Coffee","6.69908226267753"
"Coffee","10.4226496796124"
"Coffee","16.1399798793489"
"Coffee","10.7331566727358"
"Coffee","6.28418066246431"
"Coffee","8.90169571287423"
"Coffee","8.60961840220962"
"Coffee","14.7752715577735"
"Coffee","12.5827630874872"
"Coffee","3.44191311709033"
"Coffee","6.69908226267753"
"Coffee","10.4226496796124"
"Coffee","16.1399798793489"
"Coffee","10.7331566727358"
"Coffee","6.28418066246431"
"Coffee","8.90169571287423"
"Coffee","8.60961840220962"
"Coffee","14.7752715577735"
"Coffee","12.5827630874872"
"Coffee","3.44191311709033"
"Coffee","6.69908226267753"
"Coffee","10.4226496796124"
"Coffee","16.1399798793489"
"Coffee","10.7331566727358"
"Coffee","6.28418066246431"
"Coffee","8.90169571287423"
"Coffee","8.60961840220962"
"Coffee","14.7752715577735"
"Coffee","12.5827630874872"
"Coffee","3.44191311709033"
"Coffee","6.69908226267753"
"Coffee","10.4226496796124"
"Coffee","16.1399798793489"
"Coffee","10.7331566727358"
"Coffee","6.28418066246431"
"Coffee","8.90169571287423"
"Coffee","8.60961840220962"
"Coffee","14.7752715577735"
"Coffee","12.5827630874872"
"Coffee","3.44191311709033"
"Coffee","6.69908226267753"
"Coffee","10.4226496796124"
"Coffee","16.1399798793489"
"Coffee","10.7331566727358"
"Coffee","6.28418066246431"
"Coffee","8.90169571287423"
"Coffee","8.60961840220962"
"Coffee","14.7752715577735"
"Coffee","12.5827630874872"
"Coffee","3.44191311709033"
"Coffee","6.69908226267753"
"Coffee","9.25360754573269"
"Coffee","12.8209735879581"
"Coffee","5.6276062761048"
"Coffee","9.01800252998291"
"Coffee","16.0387611874756"
"Coffee","13.4702566070967"
"Coffee","15.2325339630963"
"Coffee","12.1589608695089"
"Coffee","9.77145239604546"
"Coffee","8.67549520928749"
"Coffee","9.25360754573269"
"Coffee","12.8209735879581"
"Coffee","5.6276062761048"
"Coffee","9.01800252998291"
"Coffee","16.0387611874756"
"Coffee","13.4702566070967"
"Coffee","15.2325339630963"
"Coffee","12.1589608695089"
"Coffee","9.77145239604546"
"Coffee","8.67549520928749"
"Coffee","9.25360754573269"
"Coffee","12.8209735879581"
"Coffee","5.6276062761048"
"Coffee","9.01800252998291"
"Coffee","16.0387611874756"
"Coffee","13.4702566070967"
"Coffee","15.2325339630963"
"Coffee","12.1589608695089"
"Coffee","9.77145239604546"
"Coffee","8.67549520928749"
"Coffee","9.25360754573269"
"Coffee","12.8209735879581"
"Coffee","5.6276062761048"
"Coffee","9.01800252998291"
"Coffee","16.0387611874756"
"Coffee","13.4702566070967"
"Coffee","15.2325339630963"
"Coffee","12.1589608695089"
"Coffee","9.77145239604546"
"Coffee","8.67549520928749"
"Coffee","9.25360754573269"
"Coffee","12.8209735879581"
"Coffee","5.6276062761048"
"Coffee","9.01800252998291"
"Coffee","16.0387611874756"
"Coffee","13.4702566070967"
"Coffee","15.2325339630963"
"Coffee","12.1589608695089"
"Coffee","9.77145239604546"
"Coffee","8.67549520928749"
"Coffee","9.25360754573269"
"Coffee","12.8209735879581"
"Coffee","5.6276062761048"
"Coffee","9.01800252998291"
"Coffee","16.0387611874756"
"Coffee","13.4702566070967"
"Coffee","15.2325339630963"
"Coffee","12.1589608695089"
"Coffee","9.77145239604546"
"Coffee","8.67549520928749"
"Coffee","9.25360754573269"
"Coffee","12.8209735879581"
"Coffee","5.6276062761048"
"Coffee","9.01800252998291"
"Coffee","16.0387611874756"
"Coffee","13.4702566070967"
"Coffee","15.2325339630963"
"Coffee","12.1589608695089"
"Coffee","9.77145239604546"
"Coffee","8.67549520928749"
"Coffee","9.25360754573269"
"Coffee","12.8209735879581"
"Coffee","5.6276062761048"
"Coffee","9.01800252998291"
"Coffee","16.0387611874756"
"Coffee","13.4702566070967"
"Coffee","15.2325339630963"
"Coffee","12.1589608695089"
"Coffee","9.77145239604546"
"Coffee","8.67549520928749"
"Coffee","9.25360754573269"
"Coffee","12.8209735879581"
"Coffee","5.6276062761048"
"Coffee","9.01800252998291"
"Coffee","16.0387611874756"
"Coffee","13.4702566070967"
"Coffee","15.2325339630963"
"Coffee","12.1589608695089"
"Coffee","9.77145239604546"
"Coffee","8.67549520928749"
"Coffee","9.25360754573269"
"Coffee","12.8209735879581"
"Coffee","5.6276062761048"
"Coffee","9.01800252998291"
"Coffee","16.0387611874756"
"Coffee","13.4702566070967"
"Coffee","15.2325339630963"
"Coffee","12.1589608695089"
"Coffee","9.77145239604546"
"Coffee","8.67549520928749"
"Coffee","9.79597378751023"
"Coffee","13.4409611245268"
"Coffee","13.8848353418659"
"Coffee","10.852365892573"
"Coffee","16.7841491982865"
"Coffee","12.3969473604147"
"Coffee","21.3277509923643"
"Coffee","16.0317338664104"
"Coffee","13.3604687786382"
"Coffee","8.40086504630236"
"Coffee","9.79597378751023"
"Coffee","13.4409611245268"
"Coffee","13.8848353418659"
"Coffee","10.852365892573"
"Coffee","16.7841491982865"
"Coffee","12.3969473604147"
"Coffee","21.3277509923643"
"Coffee","16.0317338664104"
"Coffee","13.3604687786382"
"Coffee","8.40086504630236"
"Coffee","9.79597378751023"
"Coffee","13.4409611245268"
"Coffee","13.8848353418659"
"Coffee","10.852365892573"
"Coffee","16.7841491982865"
"Coffee","12.3969473604147"
"Coffee","21.3277509923643"
"Coffee","16.0317338664104"
"Coffee","13.3604687786382"
"Coffee","8.40086504630236"
"Coffee","9.79597378751023"
"Coffee","13.4409611245268"
"Coffee","13.8848353418659"
"Coffee","10.852365892573"
"Coffee","16.7841491982865"
"Coffee","12.3969473604147"
"Coffee","21.3277509923643"
"Coffee","16.0317338664104"
"Coffee","13.3604687786382"
"Coffee","8.40086504630236"
"Coffee","9.79597378751023"
"Coffee","13.4409611245268"
"Coffee","13.8848353418659"
"Coffee","10.852365892573"
"Coffee","16.7841491982865"
"Coffee","12.3969473604147"
"Coffee","21.3277509923643"
"Coffee","16.0317338664104"
"Coffee","13.3604687786382"
"Coffee","8.40086504630236"
"Coffee","9.79597378751023"
"Coffee","13.4409611245268"
"Coffee","13.8848353418659"
"Coffee","10.852365892573"
"Coffee","16.7841491982865"
"Coffee","12.3969473604147"
"Coffee","21.3277509923643"
"Coffee","16.0317338664104"
"Coffee","13.3604687786382"
"Coffee","8.40086504630236"
"Coffee","9.79597378751023"
"Coffee","13.4409611245268"
"Coffee","13.8848353418659"
"Coffee","10.852365892573"
"Coffee","16.7841491982865"
"Coffee","12.3969473604147"
"Coffee","21.3277509923643"
"Coffee","16.0317338664104"
"Coffee","13.3604687786382"
"Coffee","8.40086504630236"
"Coffee","9.79597378751023"
"Coffee","13.4409611245268"
"Coffee","13.8848353418659"
"Coffee","10.852365892573"
"Coffee","16.7841491982865"
"Coffee","12.3969473604147"
"Coffee","21.3277509923643"
"Coffee","16.0317338664104"
"Coffee","13.3604687786382"
"Coffee","8.40086504630236"
"Coffee","9.79597378751023"
"Coffee","13.4409611245268"
"Coffee","13.8848353418659"
"Coffee","10.852365892573"
"Coffee","16.7841491982865"
"Coffee","12.3969473604147"
"Coffee","21.3277509923643"
"Coffee","16.0317338664104"
"Coffee","13.3604687786382"
"Coffee","8.40086504630236"
"Coffee","9.79597378751023"
"Coffee","13.4409611245268"
"Coffee","13.8848353418659"
"Coffee","10.852365892573"
"Coffee","16.7841491982865"
"Coffee","12.3969473604147"
"Coffee","21.3277509923643"
"Coffee","16.0317338664104"
"Coffee","13.3604687786382"
"Coffee","8.40086504630236"
"R","15.699179879207"
"R","13.8453592384905"
"R","16.0720773013098"
"R","21.7147916472534"
"R","12.3254755342349"
"R","7.20097034027409"
"R","23.6072648864097"
"R","13.9435940446077"
"R","17.5209931301094"
"R","17.4499703717983"
"R","15.699179879207"
"R","13.8453592384905"
"R","16.0720773013098"
"R","21.7147916472534"
"R","12.3254755342349"
"R","7.20097034027409"
"R","23.6072648864097"
"R","13.9435940446077"
"R","17.5209931301094"
"R","17.4499703717983"
"R","15.699179879207"
"R","13.8453592384905"
"R","16.0720773013098"
"R","21.7147916472534"
"R","12.3254755342349"
"R","7.20097034027409"
"R","23.6072648864097"
"R","13.9435940446077"
"R","17.5209931301094"
"R","17.4499703717983"
"R","15.699179879207"
"R","13.8453592384905"
"R","16.0720773013098"
"R","21.7147916472534"
"R","12.3254755342349"
"R","7.20097034027409"
"R","23.6072648864097"
"R","13.9435940446077"
"R","17.5209931301094"
"R","17.4499703717983"
"R","15.699179879207"
"R","13.8453592384905"
"R","16.0720773013098"
"R","21.7147916472534"
"R","12.3254755342349"
"R","7.20097034027409"
"R","23.6072648864097"
"R","13.9435940446077"
"R","17.5209931301094"
"R","17.4499703717983"
"R","15.699179879207"
"R","13.8453592384905"
"R","16.0720773013098"
"R","21.7147916472534"
"R","12.3254755342349"
"R","7.20097034027409"
"R","23.6072648864097"
"R","13.9435940446077"
"R","17.5209931301094"
"R","17.4499703717983"
"R","15.699179879207"
"R","13.8453592384905"
"R","16.0720773013098"
"R","21.7147916472534"
"R","12.3254755342349"
"R","7.20097034027409"
"R","23.6072648864097"
"R","13.9435940446077"
"R","17.5209931301094"
"R","17.4499703717983"
"R","15.699179879207"
"R","13.8453592384905"
"R","16.0720773013098"
"R","21.7147916472534"
"R","12.3254755342349"
"R","7.20097034027409"
"R","23.6072648864097"
"R","13.9435940446077"
"R","17.5209931301094"
"R","17.4499703717983"
"R","15.699179879207"
"R","13.8453592384905"
"R","16.0720773013098"
"R","21.7147916472534"
"R","12.3254755342349"
"R","7.20097034027409"
"R","23.6072648864097"
"R","13.9435940446077"
"R","17.5209931301094"
"R","17.4499703717983"
"R","15.699179879207"
"R","13.8453592384905"
"R","16.0720773013098"
"R","21.7147916472534"
"R","12.3254755342349"
"R","7.20097034027409"
"R","23.6072648864097"
"R","13.9435940446077"
"R","17.5209931301094"
"R","17.4499703717983"
"R","14.6784154374667"
"R","20.3345091004375"
"R","15.4027655514468"
"R","10.7134704605208"
"R","18.7972745851584"
"R","19.6325395467244"
"R","11.1316416078828"
"R","10.1749897977136"
"R","16.5950641963933"
"R","11.4201563341357"
"R","14.6784154374667"
"R","20.3345091004375"
"R","15.4027655514468"
"R","10.7134704605208"
"R","18.7972745851584"
"R","19.6325395467244"
"R","11.1316416078828"
"R","10.1749897977136"
"R","16.5950641963933"
"R","11.4201563341357"
"R","14.6784154374667"
"R","20.3345091004375"
"R","15.4027655514468"
"R","10.7134704605208"
"R","18.7972745851584"
"R","19.6325395467244"
"R","11.1316416078828"
"R","10.1749897977136"
"R","16.5950641963933"
"R","11.4201563341357"
"R","14.6784154374667"
"R","20.3345091004375"
"R","15.4027655514468"
"R","10.7134704605208"
"R","18.7972745851584"
"R","19.6325395467244"
"R","11.1316416078828"
"R","10.1749897977136"
"R","16.5950641963933"
"R","11.4201563341357"
"R","14.6784154374667"
"R","20.3345091004375"
"R","15.4027655514468"
"R","10.7134704605208"
"R","18.7972745851584"
"R","19.6325395467244"
"R","11.1316416078828"
"R","10.1749897977136"
"R","16.5950641963933"
"R","11.4201563341357"
"R","14.6784154374667"
"R","20.3345091004375"
"R","15.4027655514468"
"R","10.7134704605208"
"R","18.7972745851584"
"R","19.6325395467244"
"R","11.1316416078828"
"R","10.1749897977136"
"R","16.5950641963933"
"R","11.4201563341357"
"R","14.6784154374667"
"R","20.3345091004375"
"R","15.4027655514468"
"R","10.7134704605208"
"R","18.7972745851584"
"R","19.6325395467244"
"R","11.1316416078828"
"R","10.1749897977136"
"R","16.5950641963933"
